# Koester WD models
# teff = 15500 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 8.5 log(cm/s2) (value for Log(G) for the model.)
#
#   WAVELENGTH	#           FLUX	
#   (ANGSTROM)	#  (ERG/CM2/S/A)	
##############	################	
       899.230	     3.45343e+05	
       904.235	     3.66156e+05	
       908.450	     3.84427e+05	
       909.241	     3.87933e+05	
       910.032	     3.91458e+05	
       911.193	     3.96705e+05	
       911.613	     3.98602e+05	
       911.824	     3.99541e+05	
       911.929	     4.00010e+05	
       912.034	     4.00475e+05	
       912.139	     4.10270e+05	
       912.244	     4.20257e+05	
       912.349	     4.30389e+05	
       912.454	     4.40690e+05	
       912.559	     4.51202e+05	
       912.664	     4.61761e+05	
       912.770	     4.72257e+05	
       912.875	     4.82379e+05	
       912.886	     4.83400e+05	
       912.980	     4.91405e+05	
       913.085	     4.96937e+05	
       913.284	     4.97572e+05	
       913.435	     4.92897e+05	
       913.483	     4.91201e+05	
       913.531	     4.91559e+05	
       913.627	     4.93541e+05	
       913.772	     4.74349e+05	
       913.818	     4.71917e+05	
       913.820	     4.71965e+05	
       913.822	     4.72021e+05	
       913.872	     4.76589e+05	
       913.972	     4.90921e+05	
       913.979	     4.90343e+05	
       914.072	     4.58512e+05	
       914.165	     4.31824e+05	
       914.351	     4.99774e+05	
       914.499	     4.11621e+05	
       914.537	     3.91163e+05	
       914.575	     3.83739e+05	
       914.652	     4.16022e+05	
       914.804	     5.26013e+05	
       914.841	     5.21240e+05	
       914.956	     4.15799e+05	
       915.071	     3.41328e+05	
       915.186	     4.22214e+05	
       915.301	     5.56269e+05	
       915.416	     5.62863e+05	
       915.420	     5.60727e+05	
       915.531	     4.36138e+05	
       915.609	     3.40030e+05	
       915.643	     3.18093e+05	
       915.677	     3.11241e+05	
       915.745	     3.41435e+05	
       915.881	     5.36282e+05	
       916.017	     6.64736e+05	
       916.153	     6.12548e+05	
       916.289	     4.17703e+05	
       916.379	     3.06220e+05	
       916.421	     2.92798e+05	
       916.425	     2.92578e+05	
       916.429	     2.92509e+05	
       916.479	     3.06725e+05	
       916.580	     4.39440e+05	
       916.680	     6.12004e+05	
       916.780	     7.43530e+05	
       916.880	     8.01870e+05	
       916.980	     7.80218e+05	
       917.080	     6.80105e+05	
       917.180	     5.19692e+05	
       917.182	     5.15868e+05	
       917.280	     3.42355e+05	
       917.378	     2.82343e+05	
       917.575	     5.23047e+05	
       917.771	     8.50131e+05	
       917.967	     9.88961e+05	
       918.163	     9.00346e+05	
       918.359	     6.10038e+05	
       918.510	     3.26440e+05	
       918.556	     2.86354e+05	
       918.602	     2.78926e+05	
       918.694	     3.27257e+05	
       918.878	     6.83852e+05	
       919.062	     9.95853e+05	
       919.201	     1.15761e+06	
       919.241	     1.18917e+06	
