# Koester WD models
# teff = 25000 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 7 log(cm/s2) (value for Log(G) for the model.)
#
#   WAVELENGTH	#           FLUX	
#   (ANGSTROM)	#  (ERG/CM2/S/A)	
##############	################	
       899.230	     1.55738e+08	
       904.235	     1.59791e+08	
       908.450	     1.63236e+08	
       909.241	     1.63884e+08	
       910.032	     1.64532e+08	
       911.193	     1.65492e+08	
       911.613	     1.65835e+08	
       911.824	     1.66004e+08	
       911.929	     1.66087e+08	
       912.034	     1.66170e+08	
       912.139	     1.68030e+08	
       912.244	     1.69863e+08	
       912.349	     1.71666e+08	
       912.454	     1.73436e+08	
       912.559	     1.75168e+08	
       912.664	     1.76859e+08	
       912.770	     1.78494e+08	
       912.875	     1.80063e+08	
       912.886	     1.80222e+08	
       913.085	     1.82727e+08	
       913.145	     1.83182e+08	
       913.284	     1.83495e+08	
       913.314	     1.83810e+08	
       913.483	     1.84475e+08	
       913.652	     1.86257e+08	
       913.822	     1.84263e+08	
       913.991	     1.87319e+08	
       914.110	     1.83237e+08	
       914.160	     1.81577e+08	
       914.210	     1.83018e+08	
       914.310	     1.87644e+08	
       914.410	     1.86470e+08	
       914.445	     1.84581e+08	
       914.510	     1.79093e+08	
       914.575	     1.75092e+08	
       914.706	     1.85219e+08	
       914.836	     1.87717e+08	
       914.861	     1.86698e+08	
       914.966	     1.75858e+08	
       915.071	     1.63649e+08	
       915.176	     1.76754e+08	
       915.281	     1.88425e+08	
       915.386	     1.89762e+08	
       915.491	     1.79824e+08	
       915.546	     1.70588e+08	
       915.597	     1.60135e+08	
       915.647	     1.50209e+08	
       915.697	     1.49383e+08	
       915.797	     1.71108e+08	
       915.897	     1.90323e+08	
       915.997	     2.00390e+08	
       916.097	     1.99333e+08	
       916.197	     1.86730e+08	
       916.297	     1.64520e+08	
       916.347	     1.50333e+08	
       916.397	     1.36808e+08	
       916.447	     1.34641e+08	
       916.548	     1.62556e+08	
       916.648	     1.90670e+08	
       916.848	     2.22554e+08	
       917.048	     2.09019e+08	
       917.118	     1.93885e+08	
       917.248	     1.55472e+08	
       917.378	     1.18161e+08	
       917.509	     1.56528e+08	
       917.639	     1.99458e+08	
       917.769	     2.33631e+08	
       917.899	     2.54436e+08	
       918.029	     2.57090e+08	
       918.159	     2.41158e+08	
       918.289	     2.09015e+08	
       918.420	     1.66738e+08	
       918.498	     1.37248e+08	
       918.550	     1.17143e+08	
       918.602	     1.05907e+08	
       918.706	     1.37532e+08	
       918.810	     1.77289e+08	
       918.914	     2.13620e+08	
       919.018	     2.47169e+08	
       919.122	     2.75282e+08	
       919.176	     2.86967e+08	
       919.226	     2.95653e+08	
       919.276	     3.02077e+08	
       919.376	     3.08005e+08	
       919.477	     3.06264e+08	
       919.577	     2.95766e+08	
       919.677	     2.76192e+08	
       919.777	     2.50676e+08	
       919.877	     2.18838e+08	
       919.977	     1.83319e+08	
       920.077	     1.45650e+08	
       920.127	     1.24734e+08	
       920.177	     1.03808e+08	
       920.227	     9.75405e+07	
       920.327	     1.34734e+08	
       920.428	     1.74890e+08	
       920.528	     2.12264e+08	
       920.628	     2.47739e+08	
       920.728	     2.80054e+08	
       920.828	     3.10843e+08	
       920.928	     3.36656e+08	
       921.028	     3.56392e+08	
       921.128	     3.71317e+08	
       921.228	     3.79357e+08	
       921.329	     3.81477e+08	
       921.429	     3.77494e+08	
       921.529	     3.66589e+08	
       921.629	     3.48927e+08	
       921.729	     3.26902e+08	
       921.829	     2.98888e+08	
       921.929	     2.68239e+08	
       922.029	     2.34602e+08	
       922.129	     1.97981e+08	
       922.229	     1.58441e+08	
       922.254	     1.47918e+08	
       922.330	     1.14142e+08	
       922.405	     8.99642e+07	
       922.555	     1.48200e+08	
       922.600	     1.67100e+08	
       922.705	     2.08491e+08	
       922.810	     2.47753e+08	
       922.915	     2.83788e+08	
       923.020	     3.20336e+08	
       923.125	     3.54579e+08	
       923.230	     3.86293e+08	
       923.336	     4.16393e+08	
       923.441	     4.41834e+08	
       923.546	     4.63008e+08	
       923.651	     4.79781e+08	
       923.756	     4.90927e+08	
       923.861	     4.97748e+08	
       923.966	     4.99897e+08	
       924.071	     4.97210e+08	
       924.176	     4.89074e+08	
       924.282	     4.75625e+08	
       924.387	     4.56863e+08	
       924.492	     4.33612e+08	
       924.597	     4.05686e+08	
       924.702	     3.74550e+08	
       924.807	     3.42804e+08	
       924.912	     3.07880e+08	
       925.017	     2.72143e+08	
       925.122	     2.34183e+08	
       925.181	     2.11249e+08	
       925.227	     1.92578e+08	
       925.333	     1.47659e+08	
       925.484	     8.47187e+07	
       925.635	     1.47927e+08	
       925.786	     2.12051e+08	
       925.937	     2.69555e+08	
       926.088	     3.23216e+08	
       926.110	     3.31118e+08	
       926.239	     3.75455e+08	
       926.369	     4.20355e+08	
       926.498	     4.64730e+08	
       926.627	     5.07018e+08	
       926.756	     5.47551e+08	
       926.885	     5.85329e+08	
