# Koester WD models
# teff = 20000 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 8.5 log(cm/s2) (value for Log(G) for the model.)
#
#   WAVELENGTH	#           FLUX	
#   (ANGSTROM)	#  (ERG/CM2/S/A)	
##############	################	
       899.230	     1.15186e+07	
       904.235	     1.19835e+07	
       908.450	     1.23842e+07	
       909.241	     1.24602e+07	
       910.032	     1.25364e+07	
       911.193	     1.26485e+07	
       911.613	     1.26889e+07	
       911.824	     1.27088e+07	
       911.929	     1.27188e+07	
       912.034	     1.27286e+07	
       912.139	     1.28475e+07	
       912.244	     1.29651e+07	
       912.349	     1.30815e+07	
       912.454	     1.31964e+07	
       912.559	     1.33097e+07	
       912.664	     1.34211e+07	
       912.770	     1.35299e+07	
       912.875	     1.36334e+07	
       912.886	     1.36439e+07	
       913.085	     1.38185e+07	
       913.284	     1.39608e+07	
       913.339	     1.39918e+07	
       913.435	     1.40418e+07	
       913.483	     1.40699e+07	
       913.531	     1.40965e+07	
       913.625	     1.41334e+07	
       913.724	     1.41550e+07	
       913.822	     1.41822e+07	
       913.871	     1.42007e+07	
       914.018	     1.42019e+07	
       914.165	     1.41305e+07	
       914.312	     1.42380e+07	
       914.343	     1.42393e+07	
       914.459	     1.40496e+07	
       914.575	     1.38409e+07	
       914.692	     1.40815e+07	
       914.808	     1.42245e+07	
       914.924	     1.38358e+07	
       915.009	     1.33507e+07	
       915.040	     1.32277e+07	
       915.071	     1.31873e+07	
       915.133	     1.33799e+07	
       915.257	     1.41120e+07	
       915.381	     1.42638e+07	
       915.505	     1.34807e+07	
       915.609	     1.24487e+07	
       915.617	     1.23877e+07	
       915.630	     1.22826e+07	
       915.643	     1.22029e+07	
       915.677	     1.21383e+07	
       915.745	     1.25768e+07	
       915.881	     1.42136e+07	
       916.017	     1.50165e+07	
       916.153	     1.45553e+07	
       916.289	     1.28145e+07	
       916.379	     1.14065e+07	
       916.421	     1.11163e+07	
       916.425	     1.11120e+07	
       916.429	     1.11122e+07	
       916.479	     1.14736e+07	
       916.580	     1.32549e+07	
       916.680	     1.49741e+07	
       916.780	     1.61182e+07	
       916.880	     1.66021e+07	
       916.980	     1.62655e+07	
       917.080	     1.51806e+07	
       917.180	     1.33955e+07	
       917.182	     1.33560e+07	
       917.280	     1.11294e+07	
       917.378	     9.74132e+06	
       917.575	     1.36251e+07	
       917.771	     1.74243e+07	
       917.967	     1.89812e+07	
       918.163	     1.77099e+07	
       918.359	     1.39230e+07	
       918.510	     1.00248e+07	
       918.556	     8.95932e+06	
       918.602	     8.52565e+06	
       918.694	     1.00529e+07	
       918.878	     1.50555e+07	
       919.062	     1.91738e+07	
       919.201	     2.13140e+07	
       919.241	     2.17335e+07	
       919.246	     2.17787e+07	
       919.251	     2.18225e+07	
       919.301	     2.21686e+07	
       919.402	     2.24118e+07	
       919.502	     2.21550e+07	
       919.602	     2.12630e+07	
       919.702	     1.97386e+07	
       919.802	     1.78797e+07	
       919.902	     1.55401e+07	
       920.002	     1.29218e+07	
       920.102	     9.96174e+06	
       920.165	     8.21237e+06	
       920.189	     7.80629e+06	
       920.202	     7.69093e+06	
       920.215	     7.65195e+06	
       920.265	     8.22029e+06	
       920.366	     1.11587e+07	
       920.466	     1.40205e+07	
       920.566	     1.66775e+07	
       920.666	     1.91895e+07	
       920.766	     2.14200e+07	
