# Koester WD models
# teff = 6250 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 6.75 log(cm/s2) (value for Log(G) for the model.)
#
#   WAVELENGTH	#           FLUX	
#   (ANGSTROM)	#  (ERG/CM2/S/A)	
##############	################	
       899.230	     4.40495e-02	
       899.838	     4.48786e-02	
       900.633	     4.59816e-02	
       902.037	     4.79913e-02	
       904.235	     5.13019e-02	
       906.434	     5.48211e-02	
       908.022	     5.75025e-02	
       908.450	     5.82439e-02	
       908.632	     5.85618e-02	
       909.241	     5.96391e-02	
       910.032	     6.10647e-02	
       911.193	     6.32154e-02	
       911.613	     6.40109e-02	
       912.034	     6.48158e-02	
       912.465	     6.56514e-02	
       912.875	     6.64535e-02	
       913.037	     6.67739e-02	
       913.241	     6.71789e-02	
       913.284	     6.72646e-02	
       913.478	     6.76526e-02	
       913.531	     6.77588e-02	
       913.755	     6.82081e-02	
       913.822	     6.83435e-02	
       914.080	     6.88675e-02	
       914.165	     6.90409e-02	
       914.499	     6.97261e-02	
       914.575	     6.98828e-02	
       915.071	     7.09123e-02	
       915.540	     7.19019e-02	
       915.609	     7.20446e-02	
       915.643	     7.21168e-02	
       915.677	     7.21894e-02	
       915.813	     7.24809e-02	
       915.949	     7.29666e-02	
       916.085	     7.33879e-02	
       916.221	     7.34077e-02	
       916.285	     7.34963e-02	
       916.357	     7.36499e-02	
       916.429	     7.38061e-02	
       916.574	     7.41218e-02	
       916.718	     7.47624e-02	
       916.862	     7.55895e-02	
       916.922	     7.57479e-02	
       917.006	     7.57363e-02	
       917.036	     7.56835e-02	
       917.150	     7.54802e-02	
       917.264	     7.56379e-02	
       917.378	     7.58915e-02	
       917.493	     7.61459e-02	
       917.607	     7.65125e-02	
       917.721	     7.73771e-02	
       917.835	     7.84179e-02	
       917.949	     7.91383e-02	
       918.063	     7.93026e-02	
       918.177	     7.89325e-02	
       918.291	     7.84098e-02	
       918.405	     7.82404e-02	
       918.438	     7.82872e-02	
       918.520	     7.84710e-02	
       918.602	     7.86595e-02	
       918.766	     7.90428e-02	
       918.930	     8.00833e-02	
       918.937	     8.01533e-02	
       919.094	     8.20637e-02	
       919.251	     8.37655e-02	
       919.409	     8.46515e-02	
       919.566	     8.44655e-02	
       919.723	     8.34630e-02	
       919.880	     8.22978e-02	
       920.037	     8.20345e-02	
       920.131	     8.22513e-02	
       920.173	     8.23521e-02	
       920.194	     8.24027e-02	
       920.215	     8.24533e-02	
       920.299	     8.26553e-02	
       920.468	     8.32211e-02	
       920.636	     8.50775e-02	
       920.804	     8.77507e-02	
       920.972	     9.02771e-02	
       921.140	     9.21215e-02	
       921.308	     9.30361e-02	
       921.477	     9.29368e-02	
       921.645	     9.18897e-02	
       921.813	     9.01326e-02	
       921.894	     8.91857e-02	
       922.022	     8.79234e-02	
       922.149	     8.73482e-02	
       922.277	     8.75442e-02	
       922.355	     8.77415e-02	
       922.405	     8.78688e-02	
       922.455	     8.79963e-02	
       922.555	     8.82524e-02	
       922.700	     8.89432e-02	
       922.755	     8.95197e-02	
       922.810	     9.02570e-02	
       922.920	     9.21335e-02	
       923.030	     9.43084e-02	
       923.140	     9.64771e-02	
       923.250	     9.86243e-02	
       923.361	     1.00573e-01	
       923.471	     1.02315e-01	
       923.581	     1.03774e-01	
       923.691	     1.04936e-01	
       923.801	     1.05797e-01	
       923.911	     1.06348e-01	
       924.021	     1.06581e-01	
       924.131	     1.06494e-01	
       924.241	     1.06088e-01	
       924.352	     1.05363e-01	
       924.462	     1.04323e-01	
       924.572	     1.03015e-01	
       924.682	     1.01506e-01	
       924.792	     9.98938e-02	
       924.902	     9.82294e-02	
       925.012	     9.67830e-02	
       925.122	     9.57623e-02	
       925.201	     9.54501e-02	
       925.232	     9.54284e-02	
       925.343	     9.56505e-02	
       925.484	     9.60397e-02	
       925.625	     9.64306e-02	
       925.766	     9.70146e-02	
       925.907	     9.86485e-02	
       926.048	     1.01327e-01	
       926.189	     1.04538e-01	
       926.216	     1.05156e-01	
       926.293	     1.06985e-01	
       926.331	     1.07890e-01	
       926.369	     1.08781e-01	
       926.521	     1.12327e-01	
       926.673	     1.15566e-01	
       926.825	     1.18536e-01	
       926.977	     1.21183e-01	
       927.129	     1.23441e-01	
       927.282	     1.25328e-01	
       927.434	     1.26834e-01	
       927.586	     1.27948e-01	
       927.738	     1.28665e-01	
       927.890	     1.28969e-01	
       927.902	     1.28976e-01	
       928.042	     1.28863e-01	
       928.182	     1.28396e-01	
       928.323	     1.27575e-01	
       928.463	     1.26403e-01	
       928.603	     1.24858e-01	
       928.743	     1.22988e-01	
       928.883	     1.20869e-01	
       928.957	     1.19624e-01	
       929.023	     1.18444e-01	
       929.089	     1.17235e-01	
       929.101	     1.17017e-01	
       929.181	     1.15528e-01	
       929.221	     1.14766e-01	
       929.261	     1.14062e-01	
       929.301	     1.13364e-01	
       929.422	     1.11280e-01	
       929.543	     1.09620e-01	
       929.559	     1.09460e-01	
       929.664	     1.08699e-01	
       929.769	     1.08611e-01	
       929.833	     1.08774e-01	
       929.865	     1.08873e-01	
       929.874	     1.08900e-01	
       929.883	     1.08928e-01	
