# Koester WD models
# teff = 14500 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 9 log(cm/s2) (value for Log(G) for the model.)
#
#   WAVELENGTH	#           FLUX	
#   (ANGSTROM)	#  (ERG/CM2/S/A)	
##############	################	
       899.230	     1.71234e+05	
       899.659	     1.72172e+05	
       901.947	     1.77250e+05	
       904.235	     1.82447e+05	
       908.383	     1.92178e+05	
       908.450	     1.92339e+05	
       908.811	     1.93208e+05	
       909.241	     1.94241e+05	
       910.032	     1.96157e+05	
       911.193	     1.98992e+05	
       911.613	     2.00020e+05	
       911.824	     2.00531e+05	
       911.929	     2.00786e+05	
       912.034	     2.01040e+05	
       912.139	     2.03999e+05	
       912.244	     2.07012e+05	
       912.349	     2.10078e+05	
       912.454	     2.13191e+05	
       912.559	     2.16344e+05	
       912.664	     2.19525e+05	
       912.770	     2.22708e+05	
       912.875	     2.25826e+05	
       912.886	     2.26148e+05	
       913.085	     2.31386e+05	
       913.284	     2.35469e+05	
       913.339	     2.36065e+05	
       913.435	     2.37163e+05	
       913.483	     2.38041e+05	
       913.531	     2.38623e+05	
       913.625	     2.38519e+05	
       913.724	     2.38232e+05	
       913.822	     2.39175e+05	
       913.871	     2.39148e+05	
       914.018	     2.35586e+05	
       914.165	     2.32563e+05	
       914.343	     2.35649e+05	
       914.459	     2.25670e+05	
       914.575	     2.17562e+05	
       914.692	     2.28568e+05	
       914.808	     2.38383e+05	
       914.924	     2.20419e+05	
       915.009	     2.03142e+05	
       915.040	     1.99819e+05	
       915.071	     1.98827e+05	
       915.133	     2.04404e+05	
       915.257	     2.36112e+05	
       915.381	     2.52081e+05	
       915.505	     2.18136e+05	
       915.609	     1.89254e+05	
       915.617	     1.88160e+05	
       915.630	     1.86254e+05	
       915.643	     1.84881e+05	
       915.677	     1.83424e+05	
       915.745	     1.90404e+05	
       915.881	     2.41743e+05	
       916.017	     2.86562e+05	
       916.153	     2.66214e+05	
       916.289	     2.03556e+05	
       916.379	     1.77023e+05	
       916.421	     1.73690e+05	
       916.425	     1.73637e+05	
       916.429	     1.73628e+05	
       916.479	     1.77422e+05	
       916.580	     2.10467e+05	
       916.680	     2.69316e+05	
       916.780	     3.23355e+05	
       916.880	     3.48729e+05	
       916.980	     3.38802e+05	
       917.080	     2.96300e+05	
       917.180	     2.33385e+05	
       917.182	     2.32033e+05	
       917.280	     1.81524e+05	
       917.378	     1.67839e+05	
       917.575	     2.35611e+05	
       917.771	     3.73275e+05	
       917.967	     4.40128e+05	
       918.163	     3.97537e+05	
       918.359	     2.67842e+05	
       918.510	     1.76271e+05	
       918.556	     1.67766e+05	
       918.602	     1.65991e+05	
       918.694	     1.76738e+05	
       918.878	     2.99670e+05	
       919.062	     4.45079e+05	
       919.201	     5.23967e+05	
       919.241	     5.39320e+05	
       919.246	     5.41011e+05	
       919.251	     5.42647e+05	
       919.301	     5.55204e+05	
       919.402	     5.64927e+05	
       919.502	     5.56750e+05	
       919.602	     5.27533e+05	
       919.702	     4.78820e+05	
       919.802	     4.11266e+05	
       919.902	     3.33876e+05	
       920.002	     2.51623e+05	
       920.102	     1.82571e+05	
       920.163	     1.68974e+05	
       920.189	     1.67690e+05	
       920.202	     1.67517e+05	
       920.215	     1.67484e+05	
       920.267	     1.69210e+05	
       920.372	     2.09113e+05	
